id_net	tf	tg	status	org_reference	id_net_reference	count_org_reference	string	tu_unit
360_tu	NP_249870.1	NP_250822.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	360_tu
360_tu	NP_249870.1	NP_250823.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	360_tu
526_new	NP_249870.1	NP_250834.1	New	Ecoli,Salmon	3295,1722	2	NOT_STRAND	NOT_TU_REFER
527_new	NP_249870.1	NP_250843.1	New	Ecoli,Salmon	3293,1726	2	NOT_STRAND	NOT_TU_REFER
528_new	NP_249870.1	NP_250850.1	New	Ecoli	3296	1	R	361_tu
361_tu	NP_249870.1	NP_250851.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	361_tu
361_tu	NP_249870.1	NP_250852.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	361_tu
361_tu	NP_249870.1	NP_250853.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	361_tu
361_tu	NP_249870.1	NP_250854.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	361_tu
529_new	NP_249870.1	NP_250855.1	New	Ecoli,Salmon	3292,1723	2	R	361_tu
530_new	NP_249870.1	NP_251079.1	New	Salmon	1577	1	F	362_tu
531_new	NP_249870.1	NP_251080.1	New	Salmon	1578	1	F	362_tu
362_tu	NP_249870.1	NP_251081.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	362_tu
532_new	NP_249870.1	NP_251235.1	New	Salmon	1593	1	F	363_tu
533_new	NP_249870.1	NP_251294.1	New	Salmon	1579	1	F	364_tu
534_new	NP_249870.1	NP_251311.4	New	Ecoli	3286	1	NOT_STRAND	NOT_TU_REFER
535_new	NP_249870.1	NP_251338.1	New	Salmon	1660	1	NOT_STRAND	NOT_TU_REFER
536_new	NP_249870.1	NP_251339.1	New	Salmon	1659	1	NOT_STRAND	NOT_TU_REFER
537_new	NP_249870.1	NP_251355.1	New	Salmon	1672	1	F	365_tu
538_new	NP_249870.1	NP_251433.1	New	Salmon	1601	1	NOT_STRAND	NOT_TU_REFER
539_new	NP_249870.1	NP_251434.1	New	Salmon	1600	1	NOT_STRAND	NOT_TU_REFER
540_new	NP_249870.1	NP_251681.1	New	Salmon	1700	1	R	366_tu
541_new	NP_249870.1	NP_251913.1	New	Salmon	1634	1	R	367_tu
542_new	NP_249870.1	NP_251916.1	New	Ecoli	3323	1	NOT_STRAND	NOT_TU_REFER
543_new	NP_249870.1	NP_251987.1	New	Salmon	1633	1	R	368_tu
544_new	NP_249870.1	NP_251989.1	New	Salmon	1638	1	NOT_STRAND	NOT_TU_REFER
971	NP_249870.1	NP_252242.1	Known	Salmon	1650	1	F	369_tu
972	NP_249870.1	NP_252243.1	Known	Salmon	1651	1	F	369_tu
973	NP_249870.1	NP_252244.1	Known	Salmon	1652	1	F	369_tu
974	NP_249870.1	NP_252245.1	Known	Salmon	1653	1	F	369_tu
975	NP_249870.1	NP_252246.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	369_tu
976	NP_249870.1	NP_252247.1	Known	Salmon	1654	1	F	369_tu
977	NP_249870.1	NP_252248.1	Known	Salmon	1655	1	F	369_tu
978	NP_249870.1	NP_252249.1	Known	Salmon	1643	1	F	369_tu
552_new	NP_249870.1	NP_252275.1	New	Salmon	1607	1	F	370_tu
553_new	NP_249870.1	NP_252447.1	New	Ecoli	3309	1	NOT_STRAND	NOT_TU_REFER
554_new	NP_249870.1	NP_252561.1	New	Salmon	1624	1	NOT_STRAND	NOT_TU_REFER
555_new	NP_249870.1	NP_252563.1	New	Salmon	1622	1	NOT_STRAND	NOT_TU_REFER
556_new	NP_249870.1	NP_252564.1	New	Salmon	1621	1	NOT_STRAND	NOT_TU_REFER
557_new	NP_249870.1	NP_252565.1	New	Salmon	1620	1	R	371_tu
371_tu	NP_249870.1	NP_252566.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	371_tu
558_new	NP_249870.1	NP_252666.1	New	Ecoli,Salmon	3300,1712	2	NOT_STRAND	NOT_TU_REFER
559_new	NP_249870.1	NP_252781.1	New	Ecoli	3325	1	NOT_STRAND	NOT_TU_REFER
560_new	NP_249870.1	NP_253033.1	New	Salmon	1705	1	NOT_STRAND	NOT_TU_REFER
561_new	NP_249870.1	NP_253075.1	New	Salmon	1708	1	R	372_tu
562_new	NP_249870.1	NP_253076.1	New	Salmon	1707	1	R	372_tu
563_new	NP_249870.1	NP_253256.1	New	Salmon	1691	1	R	373_tu
564_new	NP_249870.1	NP_253325.1	New	Salmon	1740	1	F	374_tu
565_new	NP_249870.1	NP_253437.1	New	Salmon	1689	1	NOT_STRAND	NOT_TU_REFER
566_new	NP_249870.1	NP_253438.1	New	Salmon	1690	1	NOT_STRAND	NOT_TU_REFER
567_new	NP_249870.1	NP_253451.1	New	Salmon	1665	1	F	375_tu
568_new	NP_249870.1	NP_253512.1	New	Ecoli,Salmon	3306,1728	2	R	376_tu
569_new	NP_249870.1	NP_253541.1	New	Ecoli,Salmon	3317,1732	2	F	377_tu
570_new	NP_249870.1	NP_253542.1	New	Ecoli,Salmon	3316,1731	2	F	378_tu
571_new	NP_249870.1	NP_253577.1	New	Salmon	1701	1	F	379_tu
572_new	NP_249870.1	NP_253661.1	New	Ecoli	3330	1	F	380_tu
573_new	NP_249870.1	NP_253690.1	New	Salmon	1668	1	NOT_STRAND	NOT_TU_REFER
574_new	NP_249870.1	NP_253710.1	New	Salmon	1603	1	NOT_STRAND	NOT_TU_REFER
575_new	NP_249870.1	NP_253836.1	New	Salmon	1606	1	NOT_STRAND	NOT_TU_REFER
576_new	NP_249870.1	NP_253868.1	New	Ecoli	3334	1	NOT_STRAND	NOT_TU_REFER
577_new	NP_249870.1	NP_253978.1	New	Salmon	1541	1	F	381_tu
578_new	NP_249870.1	NP_254036.1	New	Salmon	1674	1	R	382_tu
382_tu	NP_249870.1	NP_254037.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	382_tu
579_new	NP_249870.1	NP_254194.1	New	Ecoli	3321	1	NOT_STRAND	NOT_TU_REFER
985	NP_249871.1	NP_249869.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	383_tu
982	NP_249871.1	NP_249870.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	384_tu
980,981,983,984	NP_249871.1	NP_249871.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	384_tu
450,452,453	NP_249873.1	NP_249873.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	385_tu
451	NP_249873.1	NP_249874.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	386_tu
454	NP_249887.1	NP_249887.1	Known	Bacsu	515	1	F	387_tu
387_tu	NP_249887.1	NP_249888.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	387_tu
387_tu	NP_249887.1	NP_249889.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	387_tu
387_tu	NP_249887.1	NP_249890.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	387_tu
387_tu	NP_249887.1	NP_249891.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	387_tu
581_new	NP_249887.1	NP_253278.1	New	Bacsu	287	1	R	388_tu
582_new	NP_249887.1	NP_253668.1	New	Bacsu,Bacsu	1372,1378	1	R	389_tu
583_new	NP_249920.1	NP_249920.1	New	Ecoli	2993	1	R	390_tu
584_new	NP_249920.1	NP_250317.1	New	Ecoli	2994	1	R	391_tu
391_tu	NP_249920.1	NP_250318.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	391_tu
585_new	NP_249989.1	NP_249989.1	New	Ecoli,Salmon	3431,1176	2	F	392_tu
586_new	NP_249989.1	NP_252319.1	New	Salmon	1173	1	NOT_STRAND	NOT_TU_REFER
587_new	NP_250000.1	NP_250000.1	New	Bacsu	103	1	R	393_tu
588_new	NP_250104.1	NP_250104.1	New	Bacsu	159	1	F	394_tu
394_tu	NP_250104.1	NP_250105.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	394_tu
589_new	NP_250104.1	NP_252891.1	New	Bacsu	2652	1	R	395_tu
590_new	NP_250104.1	NP_253723.1	New	Bacsu	564	1	NOT_STRAND	NOT_TU_REFER
659	NP_250113.1	NP_250112.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
657,660	NP_250113.1	NP_250113.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	396_tu
658	NP_250113.1	NP_252273.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	397_tu
809	NP_250121.1	NP_248716.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	398_tu
398_tu	NP_250121.1	NP_248717.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	398_tu
398_tu	NP_250121.1	NP_248718.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	398_tu
799	NP_250121.1	NP_248833.2	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	399_tu
797	NP_250121.1	NP_249115.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	400_tu
810	NP_250121.1	NP_249687.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
811	NP_250121.1	NP_249688.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
812	NP_250121.1	NP_249689.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
813	NP_250121.1	NP_249690.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
814	NP_250121.1	NP_249691.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	401_tu
798	NP_250121.1	NP_249694.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	402_tu
781	NP_250121.1	NP_249937.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
782	NP_250121.1	NP_249938.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
783	NP_250121.1	NP_249939.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
780	NP_250121.1	NP_249940.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	403_tu
784	NP_250121.1	NP_249941.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	404_tu
774,775,776,777,778,828,829	NP_250121.1	NP_250121.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	405_tu
823	NP_250121.1	NP_250122.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	406_tu
795	NP_250121.1	NP_250123.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	407_tu
787	NP_250121.1	NP_250492.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	408_tu
805	NP_250121.1	NP_250592.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
807	NP_250121.1	NP_250595.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
793	NP_250121.1	NP_250770.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	409_tu
792	NP_250121.1	NP_250771.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	409_tu
789	NP_250121.1	NP_250883.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	410_tu
790	NP_250121.1	NP_250884.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	410_tu
791	NP_250121.1	NP_250885.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	410_tu
816	NP_250121.1	NP_250921.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250922.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250923.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250924.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250925.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250926.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250927.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250928.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250929.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250930.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250931.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
411_tu	NP_250121.1	NP_250932.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	411_tu
796	NP_250121.1	NP_250940.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
817	NP_250121.1	NP_251116.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	412_tu
815	NP_250121.1	NP_251277.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	413_tu
800	NP_250121.1	NP_251278.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	414_tu
779	NP_250121.1	NP_251656.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	415_tu
825	NP_250121.1	NP_251794.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	416_tu
826	NP_250121.1	NP_251795.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	416_tu
801	NP_250121.1	NP_252074.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
820	NP_250121.1	NP_252077.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	417_tu
417_tu	NP_250121.1	NP_252078.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	417_tu
821	NP_250121.1	NP_252166.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	418_tu
822	NP_250121.1	NP_252167.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	419_tu
819	NP_250121.1	NP_252168.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	420_tu
818	NP_250121.1	NP_252169.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	420_tu
827	NP_250121.1	NP_252312.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	421_tu
794	NP_250121.1	NP_252413.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	422_tu
824	NP_250121.1	NP_252574.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	423_tu
785	NP_250121.1	NP_252805.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	424_tu
786	NP_250121.1	NP_252806.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	424_tu
808	NP_250121.1	NP_252898.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	425_tu
802	NP_250121.1	NP_252899.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	426_tu
803	NP_250121.1	NP_252900.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	426_tu
804	NP_250121.1	NP_252901.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	426_tu
806	NP_250121.1	NP_252902.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	426_tu
426_tu	NP_250121.1	NP_252903.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	426_tu
426_tu	NP_250121.1	NP_252904.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	426_tu
426_tu	NP_250121.1	NP_252906.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	426_tu
788	NP_250121.1	NP_252996.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	427_tu
550	NP_250145.1	NP_249788.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	428_tu
591_new	NP_250181.1	NP_250181.1	New	Bacsu	2301	1	R	429_tu
592_new	NP_250181.1	NP_252251.1	New	Staph	742	1	NOT_STRAND	NOT_TU_REFER
217	NP_250235.1	NP_248714.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	430_tu
205	NP_250235.1	NP_248715.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	430_tu
196	NP_250235.1	NP_248795.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	431_tu
195	NP_250235.1	NP_248796.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	431_tu
431_tu	NP_250235.1	NP_248797.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	431_tu
431_tu	NP_250235.1	NP_248798.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	431_tu
593_new	NP_250235.1	NP_248863.1	New	Ecoli	1383	1	R	432_tu
432_tu	NP_250235.1	NP_248864.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	432_tu
594_new	NP_250235.1	NP_248865.1	New	Ecoli	1384	1	R	432_tu
432_tu	NP_250235.1	NP_248866.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	432_tu
432_tu	NP_250235.1	NP_248867.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	432_tu
432_tu	NP_250235.1	NP_248868.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	432_tu
432_tu	NP_250235.1	NP_248869.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	432_tu
595_new	NP_250235.1	NP_248900.1	New	Ecoli,Salmon	1391,59	2	NOT_STRAND	NOT_TU_REFER
231	NP_250235.1	NP_248982.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	433_tu
596_new	NP_250235.1	NP_248987.1	New	Ecoli	1582	1	R	434_tu
597_new	NP_250235.1	NP_249038.1	New	Ecoli,Salmon	1469,112	2	R	435_tu
228	NP_250235.1	NP_249210.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
227	NP_250235.1	NP_249211.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	436_tu
232	NP_250235.1	NP_249212.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	436_tu
233	NP_250235.1	NP_249213.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	436_tu
230	NP_250235.1	NP_249214.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	436_tu
229	NP_250235.1	NP_249215.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	436_tu
436_tu	NP_250235.1	NP_249216.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	436_tu
211	NP_250235.1	NP_249218.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
598_new	NP_250235.1	NP_249437.1	New	Ecoli	1367	1	NOT_STRAND	NOT_TU_REFER
599_new	NP_250235.1	NP_249527.1	New	Ecoli,Ecoli	1349,1623	1	NOT_STRAND	NOT_TU_REFER
197	NP_250235.1	NP_249535.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
600_new	NP_250235.1	NP_249545.1	New	Ecoli	1450	1	NOT_STRAND	NOT_TU_REFER
601_new	NP_250235.1	NP_249574.1	New	Ecoli	1389	1	NOT_STRAND	NOT_TU_REFER
602_new	NP_250235.1	NP_249635.1	New	Ecoli,Salmon	1581,132	2	NOT_STRAND	NOT_TU_REFER
603_new	NP_250235.1	NP_249636.1	New	Ecoli,Salmon	1580,131	2	NOT_STRAND	NOT_TU_REFER
604_new	NP_250235.1	NP_249743.1	New	Ecoli	1454	1	NOT_STRAND	NOT_TU_REFER
605_new	NP_250235.1	NP_249863.1	New	Ecoli	1515	1	R	437_tu
437_tu	NP_250235.1	NP_249864.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	437_tu
606_new	NP_250235.1	NP_249865.1	New	Ecoli,Salmon	1513,109	2	R	437_tu
437_tu	NP_250235.1	NP_249866.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	437_tu
607_new	NP_250235.1	NP_249867.1	New	Ecoli,Salmon	1517,111	2	R	437_tu
437_tu	NP_250235.1	NP_249868.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	437_tu
608_new	NP_250235.1	NP_250008.1	New	Ecoli,Salmon	1399,57	2	F	438_tu
609_new	NP_250235.1	NP_250009.1	New	Ecoli,Salmon	1400,56	2	F	438_tu
610_new	NP_250235.1	NP_250010.1	New	Ecoli,Salmon	1401,55	2	F	438_tu
611_new	NP_250235.1	NP_250011.1	New	Ecoli,Salmon	1402,54	2	F	438_tu
612_new	NP_250235.1	NP_250012.1	New	Ecoli,Salmon	1403,53	2	F	438_tu
613_new	NP_250235.1	NP_250028.1	New	Ecoli,Salmon	1358,144	2	R	439_tu
439_tu	NP_250235.1	NP_250029.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	439_tu
614_new	NP_250235.1	NP_250147.1	New	Ecoli	1385	1	F	440_tu
615_new	NP_250235.1	NP_250148.1	New	Ecoli	1386	1	F	440_tu
616_new	NP_250235.1	NP_250166.1	New	Ecoli,Salmon	1374,167	2	F	441_tu
234	NP_250235.1	NP_250167.1	Known	Ecoli,Salmon	1375,166	2	F	441_tu
618_new	NP_250235.1	NP_250168.1	New	Ecoli,Salmon	1376,165	2	F	442_tu
442_tu	NP_250235.1	NP_250169.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	442_tu
619_new	NP_250235.1	NP_250170.1	New	Ecoli,Salmon	1378,163	2	F	442_tu
620_new	NP_250235.1	NP_250171.1	New	Ecoli,Salmon	1379,162	2	F	442_tu
621_new	NP_250235.1	NP_250172.1	New	Ecoli,Salmon	1380,161	2	F	442_tu
622_new	NP_250235.1	NP_250173.1	New	Ecoli	1547	1	F	442_tu
442_tu	NP_250235.1	NP_250174.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	442_tu
623_new	NP_250235.1	NP_250196.1	New	Ecoli,Salmon	1505,71	2	F	443_tu
199,200,242,243	NP_250235.1	NP_250235.1	Known	Ecoli,Salmon	1441,90	2	NOT_STRAND	NOT_TU_REFER
218	NP_250235.1	NP_250237.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	444_tu
209,210	NP_250235.1	NP_250246.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	445_tu
208	NP_250235.1	NP_250247.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	445_tu
207	NP_250235.1	NP_250248.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	445_tu
198	NP_250235.1	NP_250252.1	Known	Ecoli,Salmon	1354,145	2	R	446_tu
626_new	NP_250235.1	NP_250253.1	New	Ecoli,Salmon	1350,92	2	R	447_tu
235	NP_250235.1	NP_250262.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	448_tu
627_new	NP_250235.1	NP_250272.1	New	Ecoli	1604	1	F	449_tu
628_new	NP_250235.1	NP_250273.1	New	Ecoli	1605	1	F	449_tu
629_new	NP_250235.1	NP_250274.1	New	Ecoli	1602	1	F	449_tu
630_new	NP_250235.1	NP_250275.1	New	Ecoli	1603	1	F	449_tu
631_new	NP_250235.1	NP_250276.1	New	Ecoli	1614	1	F	450_tu
632_new	NP_250235.1	NP_250277.1	New	Ecoli	1615	1	F	450_tu
633_new	NP_250235.1	NP_250278.1	New	Ecoli,Ecoli	1501,1502	1	F	450_tu
634_new	NP_250235.1	NP_250279.1	New	Ecoli	1616	1	F	451_tu
635_new	NP_250235.1	NP_250280.1	New	Ecoli	1617	1	F	451_tu
636_new	NP_250235.1	NP_250322.1	New	Salmon	48	1	NOT_STRAND	NOT_TU_REFER
236	NP_250235.1	NP_250437.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	452_tu
637_new	NP_250235.1	NP_250470.1	New	Ecoli	1424	1	NOT_STRAND	NOT_TU_REFER
638_new	NP_250235.1	NP_250472.1	New	Ecoli,Salmon	1535,149	2	NOT_STRAND	NOT_TU_REFER
639_new	NP_250235.1	NP_250731.1	New	Ecoli	1583	1	F	453_tu
640_new	NP_250235.1	NP_250817.1	New	Ecoli	1639	1	R	454_tu
641_new	NP_250235.1	NP_250831.1	New	Ecoli	1642	1	NOT_STRAND	NOT_TU_REFER
642_new	NP_250235.1	NP_250853.1	New	Ecoli,Salmon	1504,156	2	NOT_STRAND	NOT_TU_REFER
213	NP_250235.1	NP_250883.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	455_tu
214	NP_250235.1	NP_250884.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	455_tu
215	NP_250235.1	NP_250885.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	455_tu
643_new	NP_250235.1	NP_250900.1	New	Ecoli	1456	1	F	456_tu
456_tu	NP_250235.1	NP_250901.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	456_tu
456_tu	NP_250235.1	NP_250902.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	456_tu
644_new	NP_250235.1	NP_250963.1	New	Ecoli	1607	1	R	457_tu
645_new	NP_250235.1	NP_251102.1	New	Ecoli	1640	1	NOT_STRAND	NOT_TU_REFER
646_new	NP_250235.1	NP_251133.1	New	Ecoli	1626	1	R	458_tu
458_tu	NP_250235.1	NP_251134.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	458_tu
647_new	NP_250235.1	NP_251222.1	New	Ecoli,Salmon	1627,91	2	R	459_tu
648_new	NP_250235.1	NP_251301.1	New	Ecoli,Salmon	1404,152	2	R	460_tu
460_tu	NP_250235.1	NP_251302.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	460_tu
649_new	NP_250235.1	NP_251327.1	New	Ecoli,Salmon	1549,129	2	F	461_tu
650_new	NP_250235.1	NP_251328.1	New	Ecoli,Salmon	1550,128	2	F	461_tu
651_new	NP_250235.1	NP_251329.1	New	Ecoli,Salmon	1551,127	2	F	461_tu
652_new	NP_250235.1	NP_251330.1	New	Ecoli,Salmon	1552,126	2	F	461_tu
653_new	NP_250235.1	NP_251331.1	New	Ecoli,Salmon	1553,125	2	F	461_tu
654_new	NP_250235.1	NP_251332.1	New	Ecoli,Salmon	1554,124	2	F	462_tu
655_new	NP_250235.1	NP_251333.1	New	Ecoli,Salmon	1555,123	2	F	462_tu
656_new	NP_250235.1	NP_251334.1	New	Ecoli,Salmon	1556,122	2	F	462_tu
657_new	NP_250235.1	NP_251335.1	New	Ecoli,Salmon	1557,121	2	F	462_tu
658_new	NP_250235.1	NP_251336.1	New	Ecoli,Salmon	1558,120	2	F	462_tu
659_new	NP_250235.1	NP_251337.1	New	Ecoli,Salmon	1559,119	2	F	462_tu
660_new	NP_250235.1	NP_251338.1	New	Ecoli,Salmon	1560,118	2	F	462_tu
661_new	NP_250235.1	NP_251339.1	New	Ecoli,Salmon	1561,117	2	F	462_tu
