769	NP_215005.1	NP_216824.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	232_tu
748	NP_215005.1	NP_216853.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	233_tu
1823	NP_215005.1	NP_216882.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
1824	NP_215005.1	NP_216883.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
735	NP_215005.1	NP_216940.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	234_tu
789	NP_215005.1	NP_216944.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	235_tu
790	NP_215005.1	NP_216945.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	235_tu
768	NP_215005.1	NP_217004.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	236_tu
236_tu	NP_215005.1	NP_217005.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	236_tu
2175	NP_215005.1	NP_217109.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
776	NP_215005.1	NP_217110.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
745	NP_215005.1	NP_217142.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
2142	NP_215005.1	NP_217148.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	237_tu
749	NP_215005.1	NP_217149.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	238_tu
746	NP_215005.1	NP_217154.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	239_tu
736	NP_215005.1	NP_217163.2	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
795	NP_215005.1	NP_217166.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	240_tu
2184	NP_215005.1	NP_217167.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	240_tu
2185	NP_215005.1	NP_217168.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	241_tu
241_tu	NP_215005.1	NP_217169.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	241_tu
747	NP_215005.1	NP_217184.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	242_tu
732	NP_215005.1	NP_217185.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	242_tu
2211	NP_215005.1	NP_217202.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	243_tu
814	NP_215005.1	NP_217203.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	243_tu
2212	NP_215005.1	NP_217204.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	243_tu
809	NP_215005.1	NP_217273.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	244_tu
244_tu	NP_215005.1	NP_217274.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	244_tu
244_tu	NP_215005.1	NP_217275.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	244_tu
810	NP_215005.1	NP_217276.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	244_tu
244_tu	NP_215005.1	NP_217277.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	244_tu
244_tu	NP_215005.1	NP_217278.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	244_tu
726	NP_215005.1	NP_217296.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	245_tu
2176	NP_215005.1	NP_217298.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
779	NP_215005.1	NP_217299.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
26_new	NP_215005.1	NP_217349.1	New	Ecoli,Ecoli,Salmon	3269,3270,263	2	NOT_STRAND	NOT_TU_REFER
2181	NP_215005.1	NP_217350.1	Known	Ecoli,Ecoli,Salmon	3273,3274,261	2	NOT_STRAND	NOT_TU_REFER
787	NP_215005.1	NP_217351.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
2209	NP_215005.1	NP_217381.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	246_tu
811	NP_215005.1	NP_217382.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	246_tu
28_new	NP_215005.1	NP_217492.1	New	Salmon	395	1	R	247_tu
247_tu	NP_215005.1	NP_217493.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	247_tu
247_tu	NP_215005.1	NP_217494.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	247_tu
247_tu	NP_215005.1	NP_217495.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	247_tu
2154	NP_215005.1	NP_217503.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	248_tu
762	NP_215005.1	NP_217504.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	248_tu
2190	NP_215005.1	NP_217535.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	249_tu
793	NP_215005.1	NP_217539.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	250_tu
791	NP_215005.1	NP_217616.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
2182	NP_215005.1	NP_217617.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
2183	NP_215005.1	NP_217618.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
1085	NP_215005.1	NP_217648.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	251_tu
1086	NP_215005.1	NP_217649.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	251_tu
1087	NP_215005.1	NP_217650.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	251_tu
2150	NP_215005.1	NP_217655.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	252_tu
758	NP_215005.1	NP_217656.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	252_tu
2159	NP_215005.1	NP_217747.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	253_tu
29_new	NP_215005.1	NP_217763.1	New	Bacsu	2033	1	NOT_STRAND	NOT_TU_REFER
1089	NP_215005.1	NP_217766.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
1090	NP_215005.1	NP_217767.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
1091	NP_215005.1	NP_217768.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
1092	NP_215005.1	NP_217769.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	254_tu
800	NP_215005.1	NP_217827.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	255_tu
255_tu	NP_215005.1	NP_217828.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	255_tu
812	NP_215005.1	NP_217870.2	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	256_tu
1093	NP_215005.1	NP_217934.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	257_tu
1094	NP_215005.1	NP_217935.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	258_tu
780	NP_215005.1	NP_217936.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	259_tu
259_tu	NP_215005.1	NP_217937.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	259_tu
259_tu	NP_215005.1	NP_217938.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	259_tu
259_tu	NP_215005.1	NP_217939.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	259_tu
259_tu	NP_215005.1	NP_217940.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	259_tu
1095	NP_215005.1	NP_218054.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	260_tu
2143	NP_215005.1	NP_218088.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	261_tu
750	NP_215005.1	NP_218089.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	261_tu
2210	NP_215005.1	NP_218102.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
813	NP_215005.1	NP_218103.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
815	NP_215005.1	NP_218104.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	262_tu
777	NP_215005.1	NP_218161.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	263_tu
739	NP_215005.1	NP_218177.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	264_tu
778	NP_215005.1	NP_218228.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	265_tu
753	NP_215005.1	NP_218266.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	266_tu
737	NP_215005.1	NP_218267.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	266_tu
734	NP_215005.1	NP_218363.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	267_tu
2213	NP_215005.1	NP_218377.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	268_tu
818	NP_215005.1	NP_218378.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	268_tu
754	NP_215005.1	NP_218407.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	269_tu
2144	NP_215005.1	NP_218408.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	269_tu
231_tu	NP_215005.1	YP_007410963.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	231_tu
232_tu	NP_215005.1	YP_009030038.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	232_tu
2170	NP_215005.1	YP_177688.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	178_tu
738	NP_215005.1	YP_177690.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	270_tu
767	NP_215005.1	YP_177694.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	271_tu
2199	NP_215005.1	YP_177710.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	184_tu
2200	NP_215005.1	YP_177711.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	184_tu
1083	NP_215005.1	YP_177719.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	187_tu
2186	NP_215005.1	YP_177765.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	272_tu
796	NP_215005.1	YP_177766.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	272_tu
31	NP_215005.1	YP_177770.1	Known	Ecoli,Salmon	3263,264	2	F	200_tu
32	NP_215005.1	YP_177771.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	200_tu
2138	NP_215005.1	YP_177784.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	273_tu
797	NP_215005.1	YP_177794.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	274_tu
2187	NP_215005.1	YP_177795.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	274_tu
31_new	NP_215005.1	YP_177808.1	New	Ecoli	3233	1	F	275_tu
2136	NP_215005.1	YP_177815.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	217_tu
2133	NP_215005.1	YP_177824.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	219_tu
2151	NP_215005.1	YP_177829.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	221_tu
37	NP_215005.1	YP_177874.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
799	NP_215005.1	YP_177881.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	276_tu
2191	NP_215005.1	YP_177882.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	276_tu
798	NP_215005.1	YP_177919.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	249_tu
1088	NP_215005.1	YP_177940.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	277_tu
766	NP_215005.1	YP_177948.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	278_tu
1096	NP_215005.1	YP_177986.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	260_tu
38	NP_215008.2	NP_214658.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	279_tu
1825	NP_215008.2	NP_214681.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1826	NP_215008.2	NP_214682.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1828	NP_215008.2	NP_214684.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1829	NP_215008.2	NP_214685.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1830	NP_215008.2	NP_214686.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
39	NP_215008.2	NP_214687.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1831	NP_215008.2	NP_214688.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1832	NP_215008.2	NP_214689.3	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1833	NP_215008.2	NP_214690.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1834	NP_215008.2	NP_214691.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
1835	NP_215008.2	NP_214692.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
32_new	NP_215008.2	NP_214906.1	New	Ecoli,Salmon	3204,1001	2	R	281_tu
33_new	NP_215008.2	NP_214976.1	New	Ecoli	3195	1	NOT_STRAND	NOT_TU_REFER
40	NP_215008.2	NP_215008.2	Known	Bacsu,Ecoli,Salmon	2704,3205,989	3	F	282_tu
35_new	NP_215008.2	NP_215038.1	New	Ecoli,Salmon	3193,992	2	F	283_tu
283_tu	NP_215008.2	NP_215039.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	283_tu
283_tu	NP_215008.2	NP_215040.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	283_tu
283_tu	NP_215008.2	NP_215041.2	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	283_tu
283_tu	NP_215008.2	NP_215042.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	283_tu
283_tu	NP_215008.2	NP_215044.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	283_tu
41	NP_215008.2	NP_215086.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	284_tu
36_new	NP_215008.2	NP_215773.1	New	Ecoli	3188	1	R	285_tu
285_tu	NP_215008.2	NP_215774.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	285_tu
37_new	NP_215008.2	NP_215967.1	New	Ecoli,Salmon	3173,993	2	F	286_tu
38_new	NP_215008.2	NP_216353.1	New	Ecoli	3187	1	R	287_tu
39_new	NP_215008.2	NP_216666.1	New	Ecoli	3185	1	NOT_STRAND	NOT_TU_REFER
40_new	NP_215008.2	NP_216668.1	New	Ecoli	3199	1	NOT_STRAND	NOT_TU_REFER
41_new	NP_215008.2	NP_216669.1	New	Ecoli,Salmon	3203,988	2	NOT_STRAND	NOT_TU_REFER
42_new	NP_215008.2	NP_216671.3	New	Ecoli,Salmon	3200,986	2	NOT_STRAND	NOT_TU_REFER
43_new	NP_215008.2	NP_216672.1	New	Ecoli,Salmon	3197,985	2	NOT_STRAND	NOT_TU_REFER
44_new	NP_215008.2	NP_216673.1	New	Ecoli,Salmon	3202,984	2	NOT_STRAND	NOT_TU_REFER
45_new	NP_215008.2	NP_216674.1	New	Ecoli,Salmon	3201,983	2	NOT_STRAND	NOT_TU_REFER
46_new	NP_215008.2	NP_216679.1	New	Ecoli,Salmon	3181,982	2	R	288_tu
288_tu	NP_215008.2	NP_216680.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	288_tu
47_new	NP_215008.2	NP_216681.4	New	Ecoli,Salmon	3206,980	2	R	288_tu
48_new	NP_215008.2	NP_216682.1	New	Ecoli,Salmon	3198,979	2	R	288_tu
49_new	NP_215008.2	NP_216709.1	New	Ecoli,Salmon	3171,995	2	F	289_tu
289_tu	NP_215008.2	NP_216710.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	289_tu
289_tu	NP_215008.2	NP_216711.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	289_tu
289_tu	NP_215008.2	NP_216712.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	289_tu
50_new	NP_215008.2	NP_216734.1	New	Salmon	1000	1	NOT_STRAND	NOT_TU_REFER
51_new	NP_215008.2	NP_216757.3	New	Ecoli,Salmon	3167,990	2	F	290_tu
290_tu	NP_215008.2	NP_216758.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	290_tu
52_new	NP_215008.2	NP_217559.1	New	Ecoli,Salmon	3170,996	2	NOT_STRAND	NOT_TU_REFER
1827	NP_215008.2	YP_177701.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	280_tu
283_tu	NP_215008.2	YP_177735.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	283_tu
1648	NP_215090.1	NP_215090.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	291_tu
1649	NP_215090.1	NP_215091.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	291_tu
847	NP_215100.1	NP_215100.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	292_tu
848	NP_215100.1	NP_215101.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	292_tu
849	NP_215100.1	NP_215102.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	292_tu
852	NP_215100.1	NP_215105.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	293_tu
853	NP_215100.1	NP_215106.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	293_tu
2220	NP_215100.1	NP_215107.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	293_tu
854	NP_215100.1	NP_215108.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	293_tu
851	NP_215100.1	NP_215184.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	294_tu
855	NP_215100.1	NP_215185.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	294_tu
856	NP_215100.1	NP_215186.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	294_tu
857	NP_215100.1	NP_215187.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	294_tu
858	NP_215100.1	NP_215188.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	294_tu
1836	NP_215100.1	NP_215374.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	295_tu
42	NP_215100.1	NP_215375.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	295_tu
43	NP_215100.1	NP_215590.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	296_tu
296_tu	NP_215100.1	NP_215591.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	296_tu
850	NP_215100.1	YP_177740.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	292_tu
859	NP_215100.1	YP_177745.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	294_tu
53_new	NP_215116.1	NP_214836.1	New	Salmon	2768	1	F	297_tu
54_new	NP_215116.1	NP_215116.1	New	Ecoli,Ecoli,Pseudo	1192,2222,432	2	NOT_STRAND	NOT_TU_REFER
55_new	NP_215116.1	NP_215496.2	New	Salmon	2786	1	F	298_tu
298_tu	NP_215116.1	NP_215497.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	298_tu
298_tu	NP_215116.1	NP_215498.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	298_tu
298_tu	NP_215116.1	NP_215499.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	298_tu
56_new	NP_215116.1	NP_215967.1	New	Ecoli,Ecoli	1198,2228	1	F	299_tu
57_new	NP_215116.1	NP_216709.1	New	Ecoli,Ecoli	1196,2226	1	F	300_tu
300_tu	NP_215116.1	NP_216710.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
300_tu	NP_215116.1	NP_216711.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
300_tu	NP_215116.1	NP_216712.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	300_tu
58_new	NP_215116.1	NP_217559.1	New	Ecoli,Ecoli	1195,2225	1	NOT_STRAND	NOT_TU_REFER
59_new	NP_215116.1	NP_218165.1	New	Salmon	2785	1	R	301_tu
60_new	NP_215165.1	NP_215165.1	New	Bacsu	2431	1	F	302_tu
61_new	NP_215165.1	NP_215166.1	New	Bacsu	2432	1	F	302_tu
62_new	NP_215186.1	NP_215186.1	New	Ecoli	36	1	NOT_STRAND	NOT_TU_REFER
44	NP_215249.1	NP_215249.1	Known	Pseudo,Pseudo,Pseudo,Pseudo,Pseudo	1082,1083,1084,1085,1086	1	F	303_tu
1837	NP_215249.1	NP_215250.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	303_tu
45	NP_215249.1	NP_215655.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
46	NP_215249.1	NP_216176.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	304_tu
47	NP_215249.1	NP_217394.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	305_tu
1838	NP_215249.1	YP_177912.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	305_tu
662	NP_215271.1	NP_214556.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	306_tu
632	NP_215271.1	NP_214630.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	307_tu
555	NP_215271.1	NP_214700.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	NOT_STRAND	NOT_TU_REFER
633	NP_215271.1	NP_214720.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	308_tu
2097	NP_215271.1	NP_214721.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	308_tu
2098	NP_215271.1	NP_214722.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	308_tu
2104	NP_215271.1	NP_214726.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	309_tu
663	NP_215271.1	NP_214727.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	309_tu
557	NP_215271.1	NP_214764.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	310_tu
558	NP_215271.1	NP_214765.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	311_tu
2105	NP_215271.1	NP_214776.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	312_tu
664	NP_215271.1	NP_214777.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	312_tu
665	NP_215271.1	NP_214778.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	312_tu
2106	NP_215271.1	NP_214795.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	425_tu
668	NP_215271.1	NP_214855.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	313_tu
313_tu	NP_215271.1	NP_214856.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	313_tu
313_tu	NP_215271.1	NP_214857.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	313_tu
669	NP_215271.1	NP_214918.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	314_tu
670	NP_215271.1	NP_214919.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	314_tu
559	NP_215271.1	NP_214954.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	315_tu
561	NP_215271.1	NP_214982.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	316_tu
671	NP_215271.1	NP_214999.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	317_tu
317_tu	NP_215271.1	NP_215000.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	317_tu
317_tu	NP_215271.1	NP_215001.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	317_tu
672	NP_215271.1	NP_215033.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	318_tu
673	NP_215271.1	NP_215098.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	319_tu
674	NP_215271.1	NP_215111.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	320_tu
675	NP_215271.1	NP_215137.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	321_tu
321_tu	NP_215271.1	NP_215138.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	321_tu
2063	NP_215271.1	NP_215190.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	322_tu
562	NP_215271.1	NP_215191.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	322_tu
563	NP_215271.1	NP_215271.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	323_tu
564	NP_215271.1	NP_215272.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	323_tu
2107	NP_215271.1	NP_215276.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	324_tu
2108	NP_215271.1	NP_215277.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	324_tu
2109	NP_215271.1	NP_215278.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	324_tu
2110	NP_215271.1	NP_215279.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	324_tu
676	NP_215271.1	NP_215280.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	324_tu
2111	NP_215271.1	NP_215281.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	324_tu
2112	NP_215271.1	NP_215294.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	325_tu
565	NP_215271.1	NP_215336.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	326_tu
326_tu	NP_215271.1	NP_215337.1	New	NOT_REFR_ORG	NOT_REFR_NUM	NULL	R	326_tu
677	NP_215271.1	NP_215350.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	327_tu
566	NP_215271.1	NP_215362.1	Known	NOT_REFR_ORG	NOT_REFR_NUM	NULL	F	328_tu
